행정구역구분명,행정구역명,총 인구수,인구소멸비율,시군구
구,경기도 성남시 수정구,235616,0.108,성남시수정구
구,경기도 성남시 중원구,209991,0.106,성남시중원구
구,경기도 수원시 권선구,368667,0.119,수원시권선구
구,경기도 수원시 영통구,361184,0.138,수원시영통구
구,경기도 수원시 장안구,273339,0.106,수원시장안구
구,경기도 수원시 팔달구,181806,0.12,수원시팔달구
시군,경기도 시흥시,511839,0.112,시흥시
구,경기도 안산시 단원구,301904,0.113,안산시단원구
구,경기도 안산시 상록구,349515,0.111,안산시상록구
시군,경기도 안성시,189535,0.085,안성시
구,경기도 안양시 동안구,313216,0.113,안양시동안구
구,경기도 안양시 만안구,236611,0.105,안양시만안구
시군,경기도 양주시,236327,0.089,양주시
시군,경기도 양평군,121364,0.059,양평군
시군,경기도 여주시,112469,0.071,여주시
시군,경기도 연천군,42725,0.06,연천군
시군,경기도 오산시,229909,0.116,오산시
구,경기도 용인시 기흥구,441173,0.106,용인시기흥구
구,경기도 용인시 수지구,375137,0.109,용인시수지구
구,경기도 용인시 처인구,260029,0.097,용인시처인구
시군,경기도 의왕시,162761,0.108,의왕시
시군,경기도 의정부시,463977,0.106,의정부시
시군,경기도 이천시,222655,0.1,이천시
시군,경기도 파주시,485672,0.102,파주시
시군,경기도 평택시,567411,0.108,평택시
시군,경기도 포천시,148765,0.071,포천시
시군,경기도 하남시,322697,0.117,하남시
시군,경기도 화성시,889398,0.119,화성시
시군,경기도 가평군,62291,0.058,가평군
구,경기도 고양시 덕양구,483251,0.108,고양시덕양구
구,경기도 고양시 일산동구,298593,0.113,고양시일산동구
구,경기도 고양시 일산서구,297080,0.105,고양시일산서구
시군,경기도 과천시,76139,0.112,과천시
시군,경기도 광명시,292214,0.103,광명시
시군,경기도 광주시,387563,0.1,광주시
시군,경기도 구리시,191660,0.106,구리시
시군,경기도 군포시,267941,0.107,군포시
시군,경기도 김포시,486651,0.109,김포시
시군,경기도 남양주시,734013,0.097,남양주시
시군,경기도 동두천시,93527,0.08,동두천시
시군,경기도 부천시,804990,0.109,부천시
구,경기도 성남시 분당구,484841,0.116,성남시분당구
구,경기도 성남시 수정구,235887,0.108,성남시수정구
구,경기도 성남시 중원구,210344,0.107,성남시중원구
구,경기도 수원시 권선구,367044,0.119,수원시권선구
구,경기도 수원시 영통구,361971,0.139,수원시영통구
구,경기도 수원시 장안구,273399,0.106,수원시장안구
구,경기도 수원시 팔달구,181990,0.12,수원시팔달구
시군,경기도 시흥시,512092,0.113,시흥시
구,경기도 안산시 단원구,302063,0.114,안산시단원구
구,경기도 안산시 상록구,349973,0.112,안산시상록구
시군,경기도 안성시,189510,0.085,안성시
구,경기도 안양시 동안구,311366,0.113,안양시동안구
구,경기도 안양시 만안구,237288,0.105,안양시만안구
시군,경기도 양주시,236284,0.089,양주시
시군,경기도 양평군,121300,0.059,양평군
시군,경기도 여주시,112353,0.071,여주시
시군,경기도 연천군,42739,0.061,연천군
시군,경기도 오산시,229973,0.117,오산시
구,경기도 용인시 기흥구,441419,0.107,용인시기흥구
구,경기도 용인시 수지구,375442,0.11,용인시수지구
구,경기도 용인시 처인구,259969,0.097,용인시처인구
시군,경기도 의왕시,163040,0.109,의왕시
시군,경기도 의정부시,463877,0.106,의정부시
시군,경기도 이천시,222997,0.101,이천시
시군,경기도 파주시,484729,0.102,파주시
시군,경기도 평택시,565827,0.109,평택시
시군,경기도 포천시,148867,0.072,포천시
시군,경기도 하남시,321043,0.118,하남시
시군,경기도 화성시,887910,0.119,화성시
시군,경기도 가평군,62264,0.059,가평군
구,경기도 고양시 덕양구,482927,0.108,고양시덕양구
구,경기도 고양시 일산동구,298873,0.114,고양시일산동구
구,경기도 고양시 일산서구,297553,0.105,고양시일산서구
시군,경기도 과천시,73345,0.112,과천시
시군,경기도 광명시,292893,0.104,광명시
시군,경기도 광주시,387289,0.101,광주시
시군,경기도 구리시,191948,0.106,구리시
시군,경기도 군포시,268535,0.107,군포시
시군,경기도 김포시,486508,0.11,김포시
시군,경기도 남양주시,733798,0.098,남양주시
시군,경기도 동두천시,93592,0.081,동두천시
시군,경기도 부천시,806067,0.109,부천시
구,경기도 성남시 분당구,484183,0.117,성남시분당구
구,경기도 성남시 수정구,235988,0.109,성남시수정구
구,경기도 성남시 중원구,210777,0.107,성남시중원구
구,경기도 수원시 권선구,364136,0.119,수원시권선구
구,경기도 수원시 영통구,363422,0.14,수원시영통구
구,경기도 수원시 장안구,273835,0.106,수원시장안구
구,경기도 수원시 팔달구,182321,0.12,수원시팔달구
시군,경기도 시흥시,512030,0.113,시흥시
구,경기도 안산시 단원구,302058,0.114,안산시단원구
구,경기도 안산시 상록구,350668,0.112,안산시상록구
시군,경기도 안성시,189534,0.086,안성시
구,경기도 안양시 동안구,308867,0.113,안양시동안구
구,경기도 안양시 만안구,238311,0.106,안양시만안구
시군,경기도 양주시,236368,0.09,양주시
시군,경기도 양평군,121230,0.06,양평군
시군,경기도 여주시,112150,0.072,여주시
시군,경기도 연천군,42721,0.061,연천군
시군,경기도 오산시,229983,0.117,오산시
구,경기도 용인시 기흥구,441742,0.107,용인시기흥구
구,경기도 용인시 수지구,375568,0.11,용인시수지구
구,경기도 용인시 처인구,260198,0.098,용인시처인구
시군,경기도 의왕시,163356,0.109,의왕시
시군,경기도 의정부시,463661,0.106,의정부시
시군,경기도 이천시,223177,0.102,이천시
시군,경기도 파주시,483245,0.102,파주시
시군,경기도 평택시,564288,0.109,평택시
시군,경기도 포천시,148939,0.072,포천시
시군,경기도 하남시,320087,0.119,하남시
시군,경기도 화성시,887015,0.12,화성시
시군,경기도 가평군,62253,0.059,가평군
구,경기도 고양시 덕양구,482459,0.108,고양시덕양구
구,경기도 고양시 일산동구,299297,0.114,고양시일산동구
구,경기도 고양시 일산서구,297966,0.106,고양시일산서구
시군,경기도 과천시,71234,0.111,과천시
시군,경기도 광명시,293763,0.104,광명시
시군,경기도 광주시,386573,0.101,광주시
시군,경기도 구리시,192461,0.107,구리시
시군,경기도 군포시,269086,0.108,군포시
시군,경기도 김포시,486123,0.11,김포시
시군,경기도 남양주시,731497,0.098,남양주시
시군,경기도 동두천시,93528,0.081,동두천시
시군,경기도 부천시,807090,0.11,부천시
구,경기도 성남시 분당구,483329,0.117,성남시분당구
구,경기도 성남시 수정구,236076,0.109,성남시수정구
구,경기도 성남시 중원구,211658,0.108,성남시중원구
구,경기도 수원시 권선구,364164,0.12,수원시권선구
구,경기도 수원시 영통구,364022,0.14,수원시영통구
구,경기도 수원시 장안구,274107,0.106,수원시장안구
구,경기도 수원시 팔달구,182390,0.12,수원시팔달구
시군,경기도 시흥시,512155,0.114,시흥시
구,경기도 안산시 단원구,302300,0.114,안산시단원구
구,경기도 안산시 상록구,351387,0.112,안산시상록구
시군,경기도 안성시,189559,0.086,안성시
구,경기도 안양시 동안구,307944,0.113,안양시동안구
구,경기도 안양시 만안구,238809,0.106,안양시만안구
시군,경기도 양주시,236302,0.09,양주시
시군,경기도 양평군,121154,0.06,양평군
시군,경기도 여주시,112199,0.072,여주시
시군,경기도 연천군,42739,0.061,연천군
시군,경기도 오산시,230165,0.117,오산시
구,경기도 용인시 기흥구,442323,0.107,용인시기흥구
구,경기도 용인시 수지구,375794,0.11,용인시수지구
구,경기도 용인시 처인구,260487,0.098,용인시처인구
시군,경기도 의왕시,163555,0.109,의왕시
시군,경기도 의정부시,463706,0.107,의정부시
시군,경기도 이천시,223831,0.102,이천시
시군,경기도 파주시,481629,0.103,파주시
시군,경기도 평택시,561770,0.109,평택시
시군,경기도 포천시,148738,0.072,포천시
시군,경기도 하남시,318126,0.119,하남시
시군,경기도 화성시,884225,0.12,화성시
구,경기도 고양시,1080240,0.109,고양시
구,경기도 고양시 덕양구 대덕동,2453,0.08,고양시덕양구대덕동
구,경기도 고양시 일산동구 고봉동,23214,0.086,고양시일산동구고봉동
시군,경기도 고양시 일산서구 송산동,51600,0.098,고양시일산서구송산동
시군,경기도 과천시 문원동,7629,0.101,과천시문원동
시군,경기도 광명시,294458,0.104,광명시
시군,경기도 광주시 송정동,22229,0.096,광주시송정동
시군,경기도 구리시 수택3동,22067,0.106,구리시수택3동
시군,경기도 군포시 대야동,9319,0.089,군포시대야동
시군,경기도 김포시 풍무동,61787,0.119,김포시풍무동
시군,경기도 동두천시 상패동,5275,0.068,동두천시상패동
시군,경기도 부천시,808047,0.11,부천시
구,경기도 성남시 분당구,482861,0.117,성남시분당구
구,경기도 성남시 수정구,235980,0.109,성남시수정구
구,경기도 성남시 중원구,212478,0.108,성남시중원구
구,경기도 수원시 권선구,364416,0.12,수원시권선구
구,경기도 수원시 영통구,364406,0.14,수원시영통구
구,경기도 수원시 장안구,273854,0.106,수원시장안구
구,경기도 수원시 팔달구,182600,0.12,수원시팔달구
시군,경기도 시흥시 장곡동,32486,0.123,시흥시장곡동
구,경기도 안산시,654117,0.113,안산시
시군,경기도 안산시 단원구 대부동,9020,0.045,안산시단원구대부동
구,경기도 안산시 상록구 안산동,9100,0.074,안산시상록구안산동
시군,경기도 안성시 삼죽면,3770,0.062,안성시삼죽면
구,경기도 안양시 동안구,308055,0.113,안양시동안구
구,경기도 안양시 만안구,239203,0.106,안양시만안구
시군,경기도 안중출장소,0,,안중출장소
시군,경기도 양주시 양주2동,50052,0.088,양주시양주2동
시군,경기도 오산시 대원동,64708,0.119,오산시대원동
구,경기도 용인시 기흥구 동백2동,27285,0.091,용인시기흥구동백2동
시군,경기도 용인시 수지구 죽전3동,27199,0.123,용인시수지구죽전3동
구,경기도 용인시 처인구 역북동,31955,0.146,용인시처인구역북동
시군,경기도 의왕시 내손1동,20819,0.108,의왕시내손1동
시군,경기도 의정부시,463665,0.107,의정부시
시군,경기도 이천시 율면,2651,0.031,이천시율면
시군,경기도 파주시 금촌3동,27735,0.1,파주시금촌3동
시군,경기도 평택시,559363,0.11,평택시
시군,경기도 포천시 영북면,8208,0.058,포천시영북면
시군,경기도 풍양출장소,0,,풍양출장소
구,경기도 하남시 미사1동,53182,0.181,하남시미사1동
시군,경기도 하남시 초이동,3554,0.078,하남시초이동
시군,경기도 화성시 동탄6동,36363,0.165,화성시동탄6동
구,경기도 고양시 덕양구,481890,0.108,고양시덕양구
구,경기도 고양시 일산동구,299928,0.115,고양시일산동구
구,경기도 고양시 일산서구,298969,0.106,고양시일산서구
시군,경기도 과천시,69732,0.11,과천시
시군,경기도 광명시,294895,0.105,광명시
시군,경기도 광주시 송정동,22285,0.097,광주시송정동
시군,경기도 구리시,193410,0.107,구리시
시군,경기도 군포시 광정동,25012,0.111,군포시광정동
시군,경기도 김포시 풍무동,61887,0.119,김포시풍무동
시군,경기도 남양주시,728664,0.098,남양주시
시군,경기도 동두천시,93479,0.081,동두천시
시군,경기도 부천시,809083,0.11,부천시
구,경기도 성남시 분당구,482950,0.118,성남시분당구
구,경기도 성남시 수정구,235530,0.11,성남시수정구
구,경기도 성남시 중원구,213280,0.108,성남시중원구
구,경기도 수원시 권선구,364671,0.12,수원시권선구
구,경기도 수원시 영통구,364533,0.141,수원시영통구
구,경기도 수원시 장안구,272625,0.106,수원시장안구
구,경기도 수원시 팔달구,182925,0.12,수원시팔달구
시군,경기도 시흥시,511900,0.114,시흥시
시군,경기도 시흥시 능곡동,24126,0.123,시흥시능곡동
구,경기도 안산시 단원구,302470,0.114,안산시단원구
